"year","month","brand","model","ytd_registrations","ytd_market_share"
2024,4,"KIA","EV6",71,0.4
2024,4,"RENAULT","ZOE",65,0.4
2024,4,"BMW","I5",62,0.4
2024,4,"VOLKSWAGEN","ID.5",57,0.3
2024,4,"TESLA","MODEL X",56,0.3
2024,4,"BYD","DOLPHIN",55,0.3
2024,4,"AUDI","E-TRON GT",51,0.3
2024,4,"PORSCHE","TAYCAN",51,0.3
2024,4,"MERCEDES","EQE",50,0.3
2024,4,"POLESTAR","POLESTAR 2",48,0.3
2024,4,"TESLA","MODEL S",48,0.3
2024,4,"HYUNDAI","IONIQ 6",47,0.3
2024,4,"CITROEN","C4 X",46,0.3
2024,4,"KIA","EV9",44,0.3
2024,4,"TOYOTA","PROACE VERSO",41,0.2
2024,4,"PEUGEOT","308",40,0.2
2024,4,"BMW","IX3",36,0.2
2024,4,"BYD","SEAL",30,0.2
2024,4,"MINI","MINI",29,0.2
2024,4,"ABARTH","500",27,0.2
2024,4,"MERCEDES","EQS SUV",25,0.2
2024,4,"HYUNDAI","IONIQ 5",24,0.1
2024,4,"MELEX","378",22,0.1
2024,4,"KIA","NIRO",18,0.1
2024,4,"MG","ZS",17,0.1
2024,4,"MASERATI","GRECALE",16,0.1
2024,4,"MG","MARVEL R",16,0.1
2024,4,"MELEX","N.CAR",15,0.1
2024,4,"SUBARU","SOLTERRA",15,0.1
2024,4,"VOLKSWAGEN","ID.7",14,0.1
2024,4,"BMW","I7",13,0.1
2024,4,"JAGUAR","I-PACE",13,0.1
2024,4,"MERCEDES","EQV",13,0.1
2024,4,"RENAULT","SCENIC",13,0.1
2024,4,"FIAT","DOBLO",12,0.1
2024,4,"MAZDA","MX-30",12,0.1
2024,4,"MERCEDES","EQS",12,0.1
2024,4,"BYD","SEAL U",10,0.1
2024,5,"TESLA","MODEL Y",2960,13.7
2024,5,"TESLA","MODEL 3",2062,9.5
2024,5,"JEEP","AVENGER",1036,4.8
2024,5,"VOLVO","EX30",998,4.6
2024,5,"SMART","FORTWO",935,4.3
2024,5,"BMW","IX1",934,4.3
2024,5,"FIAT","500",873,4
2024,5,"VOLKSWAGEN","ID.3",842,3.9
2024,5,"AUDI","Q4",830,3.8
2024,5,"RENAULT","TWINGO",622,2.9
2024,5,"MG","MG4",609,2.8
2024,5,"MERCEDES","EQA",526,2.4
2024,5,"PEUGEOT","208",483,2.2
2024,5,"FIAT","600",455,2.1
2024,5,"FORD","MUSTANG MK-E",412,1.9
2024,5,"SMART","#1",332,1.5
2024,5,"DACIA","SPRING",312,1.4
2024,5,"CITROEN","C4",265,1.2
2024,5,"MERCEDES","EQB",255,1.2
2024,5,"BMW","I4",239,1.1
2024,5,"AUDI","Q8",238,1.1
2024,5,"OPEL","CORSA",225,1
2024,5,"CUPRA","BORN",224,1
2024,5,"PEUGEOT","2008",224,1
2024,5,"RENAULT","SCENIC",214,1
2024,5,"RENAULT","MEGANE",202,0.9
2024,5,"SMART","#3",190,0.9
2024,5,"BMW","IX",175,0.8
2024,5,"BMW","IX2",172,0.8
2024,5,"SKODA","ENYAQ",162,0.7
2024,5,"VOLKSWAGEN","ID BUZZ",161,0.7
2024,5,"VOLKSWAGEN","ID.4",150,0.7
2024,5,"MINI","COUNTRYMAN",135,0.6
2024,5,"VOLVO","XC40",135,0.6
2024,5,"VOLVO","C40",131,0.6
2024,5,"PEUGEOT","3008",125,0.6
2024,5,"OPEL","MOKKA",122,0.6
2024,5,"BYD","ATTO 3",121,0.6
2024,5,"TOYOTA","BZ4X",121,0.6
2024,5,"NISSAN","LEAF",120,0.6
2024,5,"BMW","I5",115,0.5
2024,5,"HYUNDAI","KONA",115,0.5
2024,5,"DR","EQ1",111,0.5
2024,5,"LOTUS","ELETRE",101,0.5
2024,5,"NISSAN","ARIYA",97,0.4
2024,5,"MERCEDES","EQE SUV",94,0.4
2024,5,"MINI","MINI",89,0.4
2024,5,"PORSCHE","TAYCAN",88,0.4
2024,5,"RENAULT","ZOE",84,0.4
2024,5,"KIA","EV6",77,0.4
2024,5,"CITROEN","C4 X",76,0.4
2024,5,"VOLKSWAGEN","ID.5",75,0.3
2024,5,"LANCIA","YPSILON",74,0.3
2024,5,"POLESTAR","POLESTAR 2",70,0.3
2024,5,"TESLA","MODEL X",65,0.3
2024,5,"MERCEDES","EQE",59,0.3
2024,5,"BYD","DOLPHIN",58,0.3
2024,5,"AUDI","E-TRON GT",53,0.2
2024,5,"TESLA","MODEL S",52,0.2
2024,5,"HYUNDAI","IONIQ 6",51,0.2
2024,5,"KIA","EV9",51,0.2
2024,5,"PEUGEOT","308",47,0.2
2024,5,"BYD","SEAL",46,0.2
2024,5,"TOYOTA","PROACE VERSO",45,0.2
2024,5,"BMW","IX3",44,0.2
2024,5,"ABARTH","500",36,0.2
2024,5,"MELEX","378",29,0.1
2024,5,"MERCEDES","EQS SUV",29,0.1
2024,5,"KIA","NIRO",28,0.1
2024,5,"HYUNDAI","IONIQ 5",26,0.1
2024,5,"MG","ZS",26,0.1
2024,5,"MERCEDES","EQT",23,0.1
2024,5,"MG","MARVEL R",23,0.1
2024,5,"MASERATI","GRECALE",21,0.1
2024,5,"MELEX","N.CAR",21,0.1
2024,5,"JAGUAR","I-PACE",17,0.1
2024,5,"SUBARU","SOLTERRA",17,0.1
2024,5,"VOLKSWAGEN","ID.7",15,0.1
2024,5,"FIAT","DOBLO",14,0.1
2024,5,"MAZDA","MX-30",14,0.1
2024,5,"MERCEDES","EQS",14,0.1
2024,5,"MERCEDES","EQV",14,0.1
2024,5,"BMW","I7",13,0.1
2024,5,"MASERATI","GRANTURISMO",11,0.1
2024,5,"RENAULT","KANGOO",11,0.1
2024,5,"BYD","SEAL U",10,0
2024,6,"TESLA","MODEL 3",5344,15.2
2024,6,"TESLA","MODEL Y",4659,13.3
2024,6,"JEEP","AVENGER",1704,4.9
2024,6,"SMART","FORTWO",1510,4.3
2024,6,"VOLVO","EX30",1496,4.3
2024,6,"FIAT","500",1450,4.1
2024,6,"RENAULT","TWINGO",1375,3.9
2024,6,"BMW","IX1",1285,3.7
2024,6,"AUDI","Q4",1206,3.4
2024,6,"MG","MG4",1196,3.4
2024,6,"DACIA","SPRING",1190,3.4
2024,6,"VOLKSWAGEN","ID.3",989,2.8
2024,6,"MERCEDES","EQA",734,2.1
2024,6,"PEUGEOT","208",676,1.9
2024,6,"FIAT","600",556,1.6
2024,6,"FORD","MUSTANG MK-E",531,1.5
2024,6,"PEUGEOT","2008",443,1.3
2024,6,"RENAULT","MEGANE",436,1.2
2024,6,"SMART","#1",414,1.2
2024,6,"MERCEDES","EQB",323,0.9
2024,6,"CUPRA","BORN",322,0.9
2024,6,"CITROEN","C4",317,0.9
2024,6,"OPEL","CORSA",285,0.8
2024,6,"RENAULT","SCENIC",280,0.8
2024,6,"AUDI","Q8",277,0.8
2024,6,"BMW","I4",266,0.8
2024,6,"SMART","#3",239,0.7
2024,6,"VOLKSWAGEN","ID BUZZ",222,0.6
2024,6,"VOLKSWAGEN","ID.4",214,0.6
2024,6,"DR","EQ1",209,0.6
2024,6,"BMW","IX",201,0.6
2024,6,"BMW","IX2",196,0.6
2024,6,"PEUGEOT","3008",187,0.5
2024,6,"BYD","ATTO 3",179,0.5
2024,6,"HYUNDAI","KONA",173,0.5
2024,6,"NISSAN","LEAF",169,0.5
2024,6,"SKODA","ENYAQ",169,0.5
2024,6,"LANCIA","YPSILON",162,0.5
2024,6,"MINI","MINI",156,0.4
2024,6,"MINI","COUNTRYMAN",155,0.4
2024,6,"NISSAN","ARIYA",155,0.4
2024,6,"VOLVO","XC40",152,0.4
2024,6,"OPEL","MOKKA",139,0.4
2024,6,"BMW","I5",138,0.4
2024,6,"TOYOTA","BZ4X",138,0.4
2024,6,"VOLVO","C40",133,0.4
2024,6,"LOTUS","ELETRE",129,0.4
2024,6,"MERCEDES","EQE SUV",129,0.4
2024,6,"RENAULT","ZOE",117,0.3
2024,6,"BYD","DOLPHIN",115,0.3
2024,6,"PORSCHE","TAYCAN",113,0.3
2024,6,"ABARTH","500",94,0.3
2024,6,"POLESTAR","POLESTAR 2",92,0.3
2024,6,"CITROEN","C4 X",91,0.3
2024,6,"VOLKSWAGEN","ID.5",89,0.3
2024,6,"KIA","EV6",85,0.2
2024,6,"TESLA","MODEL X",72,0.2
2024,6,"BYD","SEAL",69,0.2
2024,6,"MERCEDES","EQE",68,0.2
2024,6,"KIA","EV9",63,0.2
2024,6,"PEUGEOT","308",63,0.2
2024,6,"TOYOTA","PROACE VERSO",62,0.2
2024,6,"HYUNDAI","IONIQ 6",61,0.2
2024,6,"AUDI","E-TRON GT",59,0.2
2024,6,"TESLA","MODEL S",57,0.2
2024,6,"MG","ZS",53,0.2
2024,6,"BMW","IX3",47,0.1
2024,6,"KIA","NIRO",46,0.1
2024,6,"MG","MARVEL R",38,0.1
2024,6,"MERCEDES","EQT",35,0.1
2024,6,"HYUNDAI","IONIQ 5",34,0.1
2024,6,"MELEX","378",34,0.1
2024,6,"MERCEDES","EQS SUV",33,0.1
2024,6,"MASERATI","GRECALE",26,0.1
2024,6,"MELEX","N.CAR",24,0.1
2024,6,"SUBARU","SOLTERRA",22,0.1
2024,6,"VOLKSWAGEN","ID.7",20,0.1
2024,6,"JAGUAR","I-PACE",18,0.1
2024,6,"MERCEDES","EQV",17,0
2024,6,"MERCEDES","EQS",16,0
2024,6,"RENAULT","KANGOO",16,0
2024,6,"FIAT","DOBLO",15,0
2024,6,"MAZDA","MX-30",15,0
2024,6,"BMW","I7",13,0
2024,6,"DS","DS3",13,0
2024,6,"OPEL","COMBO",13,0
2024,6,"LEXUS","UX",12,0
2024,6,"MASERATI","GRANTURISMO",12,0
2024,6,"CITROEN","BERLINGO",11,0
2024,6,"POLESTAR","POLESTAR 3",11,0
2024,6,"BYD","SEAL U",10,0
2024,6,"OPEL","ASTRA",10,0
2024,6,"VOLVO","EX40",10,0
2024,7,"TESLA","MODEL 3",5520,14
2024,7,"TESLA","MODEL Y",4938,12.5
2024,7,"VOLVO","EX30",1897,4.8
2024,7,"JEEP","AVENGER",1847,4.7
2024,7,"FIAT","500",1620,4.1
2024,7,"SMART","FORTWO",1516,3.8
2024,7,"BMW","IX1",1483,3.8
2024,7,"RENAULT","TWINGO",1483,3.8
2024,7,"MG","MG4",1448,3.7
2024,7,"AUDI","Q4",1321,3.4
2024,7,"DACIA","SPRING",1299,3.3
2024,7,"VOLKSWAGEN","ID.3",1087,2.8
2024,7,"MERCEDES","EQA",822,2.1
2024,7,"PEUGEOT","208",749,1.9
2024,7,"PEUGEOT","2008",646,1.6
2024,7,"FIAT","600",606,1.5
2024,7,"FORD","MUSTANG MK-E",560,1.4
2024,7,"SMART","#1",513,1.3
2024,7,"RENAULT","MEGANE",489,1.2
2024,7,"MERCEDES","EQB",358,0.9
2024,7,"CITROEN","C4",349,0.9
2024,7,"OPEL","CORSA",340,0.9
2024,7,"CUPRA","BORN",335,0.9
2024,7,"RENAULT","SCENIC",334,0.8
2024,7,"BMW","I4",311,0.8
2024,7,"NISSAN","LEAF",308,0.8
2024,7,"AUDI","Q8",301,0.8
2024,7,"PEUGEOT","3008",296,0.8
2024,7,"SMART","#3",276,0.7
2024,7,"VOLKSWAGEN","ID.4",269,0.7
2024,7,"BMW","IX2",259,0.7
2024,7,"BMW","IX",233,0.6
2024,7,"BYD","ATTO 3",233,0.6
2024,7,"DR","EQ1",231,0.6
2024,7,"VOLKSWAGEN","ID BUZZ",225,0.6
2024,7,"HYUNDAI","KONA",208,0.5
2024,7,"LANCIA","YPSILON",207,0.5
2024,7,"NISSAN","ARIYA",193,0.5
2024,7,"MINI","MINI",192,0.5
2024,7,"TOYOTA","BZ4X",185,0.5
2024,7,"BMW","I5",181,0.5
2024,7,"SKODA","ENYAQ",176,0.4
2024,7,"MINI","COUNTRYMAN",173,0.4
2024,7,"VOLVO","XC40",172,0.4
2024,7,"BYD","DOLPHIN",169,0.4
2024,7,"MERCEDES","EQE SUV",160,0.4
2024,7,"BYD","SEAL",152,0.4
2024,7,"OPEL","MOKKA",150,0.4
2024,7,"LOTUS","ELETRE",148,0.4
2024,7,"VOLVO","C40",140,0.4
2024,7,"PORSCHE","TAYCAN",136,0.3
2024,7,"RENAULT","ZOE",130,0.3
2024,7,"CITROEN","C4 X",107,0.3
2024,7,"ABARTH","500",106,0.3
2024,7,"KIA","EV6",103,0.3
2024,7,"POLESTAR","POLESTAR 2",100,0.3
2024,7,"VOLKSWAGEN","ID.5",95,0.2
2024,7,"KIA","NIRO",85,0.2
2024,7,"TESLA","MODEL X",84,0.2
2024,7,"KIA","EV9",80,0.2
2024,7,"MERCEDES","EQE",72,0.2
2024,7,"HYUNDAI","IONIQ 6",71,0.2
2024,7,"PEUGEOT","308",67,0.2
2024,7,"AUDI","E-TRON GT",66,0.2
2024,7,"MG","ZS",64,0.2
2024,7,"TESLA","MODEL S",64,0.2
2024,7,"TOYOTA","PROACE VERSO",64,0.2
2024,7,"BMW","IX3",52,0.1
2024,7,"HYUNDAI","IONIQ 5",46,0.1
2024,7,"MELEX","378",41,0.1
2024,7,"MG","MARVEL R",41,0.1
2024,7,"MERCEDES","EQT",39,0.1
2024,7,"MG","MG5",39,0.1
2024,7,"MERCEDES","EQS SUV",35,0.1
2024,7,"MELEX","N.CAR",31,0.1
2024,7,"MERCEDES","EQV",29,0.1
2024,7,"MASERATI","GRECALE",28,0.1
2024,7,"VOLKSWAGEN","ID.7",25,0.1
2024,7,"RENAULT","KANGOO",24,0.1
2024,7,"SUBARU","SOLTERRA",22,0.1
2024,7,"DS","DS3",19,0
2024,7,"MERCEDES","EQS",19,0
2024,7,"JAGUAR","I-PACE",18,0
2024,7,"BYD","SEAL U",17,0
2024,7,"CITROEN","BERLINGO",17,0
2024,7,"VOLVO","EX40",17,0
2024,7,"FIAT","DOBLO",15,0
2024,7,"MAZDA","MX-30",15,0
2024,7,"BMW","I7",14,0
2024,7,"LEXUS","UX",14,0
2024,7,"POLESTAR","POLESTAR 3",14,0
2024,7,"MASERATI","GRANTURISMO",13,0
2024,7,"OPEL","ASTRA",13,0
2024,7,"OPEL","COMBO",13,0
2024,7,"TOYOTA","PROACE CITY",11,0
2024,8,"TESLA","MODEL 3",5570,13.3
2024,8,"TESLA","MODEL Y",5320,12.7
2024,8,"VOLVO","EX30",2160,5.1
2024,8,"JEEP","AVENGER",1916,4.6
2024,8,"FIAT","500",1689,4
2024,8,"BMW","IX1",1638,3.9
2024,8,"MG","MG4",1554,3.7
2024,8,"SMART","FORTWO",1516,3.6
2024,8,"RENAULT","TWINGO",1496,3.6
2024,8,"AUDI","Q4",1371,3.3
2024,8,"DACIA","SPRING",1307,3.1
2024,8,"VOLKSWAGEN","ID.3",1211,2.9
2024,8,"MERCEDES","EQA",863,2.1
2024,8,"PEUGEOT","208",820,2
2024,8,"PEUGEOT","2008",741,1.8
2024,8,"FIAT","600",645,1.5
2024,8,"FORD","MUSTANG MK-E",588,1.4
2024,8,"SMART","#1",544,1.3
2024,8,"RENAULT","MEGANE",504,1.2
2024,8,"MERCEDES","EQB",365,0.9
2024,8,"OPEL","CORSA",365,0.9
2024,8,"NISSAN","LEAF",361,0.9
2024,8,"PEUGEOT","3008",361,0.9
2024,8,"CITROEN","C4",359,0.9
2024,8,"RENAULT","SCENIC",356,0.8
2024,8,"CUPRA","BORN",341,0.8
2024,8,"BMW","I4",335,0.8
2024,8,"AUDI","Q8",323,0.8
2024,8,"SMART","#3",297,0.7
2024,8,"VOLKSWAGEN","ID.4",296,0.7
2024,8,"BYD","ATTO 3",295,0.7
2024,8,"BMW","IX2",285,0.7
2024,8,"DR","EQ1",275,0.7
2024,8,"BMW","IX",249,0.6
2024,8,"BYD","SEAL",243,0.6
2024,8,"LANCIA","YPSILON",231,0.6
2024,8,"VOLKSWAGEN","ID BUZZ",225,0.5
2024,8,"HYUNDAI","KONA",221,0.5
2024,8,"MINI","MINI",216,0.5
2024,8,"BYD","DOLPHIN",214,0.5
2024,8,"NISSAN","ARIYA",207,0.5
2024,8,"TOYOTA","BZ4X",192,0.5
2024,8,"BMW","I5",188,0.4
2024,8,"SKODA","ENYAQ",185,0.4
2024,8,"MINI","COUNTRYMAN",184,0.4
2024,8,"VOLVO","XC40",184,0.4
2024,8,"MERCEDES","EQE SUV",164,0.4
2024,8,"LOTUS","ELETRE",155,0.4
2024,8,"PORSCHE","TAYCAN",155,0.4
2024,8,"OPEL","MOKKA",154,0.4
2024,8,"VOLVO","C40",148,0.4
2024,8,"RENAULT","ZOE",133,0.3
2024,8,"VOLKSWAGEN","ID.5",112,0.3
2024,8,"ABARTH","500",110,0.3
2024,8,"KIA","EV6",109,0.3
2024,8,"CITROEN","C4 X",108,0.3
2024,8,"POLESTAR","POLESTAR 2",106,0.3
2024,8,"FORD","EXPLORER",96,0.2
2024,8,"KIA","NIRO",91,0.2
2024,8,"TESLA","MODEL X",87,0.2
2024,8,"KIA","EV9",82,0.2
2024,8,"HYUNDAI","IONIQ 6",75,0.2
2024,8,"MERCEDES","EQE",75,0.2
2024,8,"AUDI","E-TRON GT",72,0.2
2024,8,"PEUGEOT","308",71,0.2
2024,8,"TESLA","MODEL S",71,0.2
2024,8,"MG","ZS",64,0.2
2024,8,"TOYOTA","PROACE VERSO",64,0.2
2024,8,"BMW","IX3",52,0.1
2024,8,"HYUNDAI","IONIQ 5",47,0.1
2024,8,"MG","MARVEL R",44,0.1
2024,8,"MERCEDES","EQS SUV",42,0.1
2024,8,"MELEX","378",41,0.1
2024,8,"MERCEDES","EQT",39,0.1
2024,8,"MG","MG5",39,0.1
2024,8,"MELEX","N.CAR",33,0.1
2024,8,"MERCEDES","EQV",32,0.1
2024,8,"POLESTAR","POLESTAR 4",31,0.1
2024,8,"VOLKSWAGEN","ID.7",31,0.1
2024,8,"MASERATI","GRECALE",29,0.1
2024,8,"RENAULT","KANGOO",24,0.1
2024,8,"ALFA ROMEO","JUNIOR",23,0.1
2024,8,"CITROEN","BERLINGO",23,0.1
2024,8,"SUBARU","SOLTERRA",23,0.1
2024,8,"BYD","SEAL U",22,0.1
2024,8,"VOLVO","EX40",20,0
2024,8,"DS","DS3",19,0
2024,8,"MERCEDES","EQS",19,0
2024,8,"JAGUAR","I-PACE",18,0
2024,8,"BMW","I7",15,0
2024,8,"FIAT","DOBLO",15,0
2024,8,"MAZDA","MX-30",15,0
2024,8,"OPEL","ASTRA",15,0
2024,8,"POLESTAR","POLESTAR 3",15,0
2024,8,"LEXUS","UX",14,0
2024,8,"MASERATI","GRANTURISMO",14,0
2024,8,"TOYOTA","PROACE CITY",14,0
2024,8,"OPEL","COMBO",13,0
2024,9,"TESLA","MODEL 3",6854,14.2
2024,9,"TESLA","MODEL Y",5920,12.2
2024,9,"VOLVO","EX30",2578,5.3
2024,9,"JEEP","AVENGER",2106,4.3
2024,9,"BMW","IX1",1855,3.8
2024,9,"FIAT","500",1816,3.8
2024,9,"MG","MG4",1663,3.4
2024,9,"AUDI","Q4",1583,3.3
2024,9,"SMART","FORTWO",1516,3.1
2024,9,"RENAULT","TWINGO",1510,3.1
2024,9,"DACIA","SPRING",1398,2.9
2024,9,"VOLKSWAGEN","ID.3",1373,2.8
2024,9,"PEUGEOT","208",1194,2.5
2024,9,"MERCEDES","EQA",969,2
2024,9,"PEUGEOT","2008",862,1.8
2024,9,"FIAT","600",683,1.4
2024,9,"SMART","#1",610,1.3
2024,9,"FORD","MUSTANG MK-E",602,1.2
2024,9,"RENAULT","MEGANE",518,1.1
2024,9,"CUPRA","BORN",452,0.9
2024,9,"PEUGEOT","3008",408,0.8
2024,9,"MERCEDES","EQB",402,0.8
2024,9,"OPEL","CORSA",386,0.8
2024,9,"NISSAN","LEAF",382,0.8
2024,9,"RENAULT","SCENIC",380,0.8
2024,9,"CITROEN","C4",370,0.8
2024,9,"BMW","I4",369,0.8
2024,9,"DR","EQ1",367,0.8
2024,9,"VOLKSWAGEN","ID.4",363,0.7
2024,9,"AUDI","Q8",341,0.7
2024,9,"BYD","ATTO 3",324,0.7
2024,9,"SMART","#3",324,0.7
2024,9,"BMW","IX2",317,0.7
2024,9,"FORD","EXPLORER",315,0.7
2024,9,"BYD","SEAL",292,0.6
2024,9,"BMW","IX",271,0.6
2024,9,"LANCIA","YPSILON",257,0.5
2024,9,"MINI","MINI",252,0.5
2024,9,"BYD","DOLPHIN",249,0.5
2024,9,"HYUNDAI","KONA",248,0.5
2024,9,"MINI","COUNTRYMAN",228,0.5
2024,9,"NISSAN","ARIYA",227,0.5
2024,9,"VOLKSWAGEN","ID BUZZ",227,0.5
2024,9,"SKODA","ENYAQ",225,0.5
2024,9,"VOLVO","XC40",219,0.5
2024,9,"TOYOTA","BZ4X",210,0.4
2024,9,"MERCEDES","EQE SUV",209,0.4
2024,9,"PORSCHE","TAYCAN",206,0.4
2024,9,"BMW","I5",194,0.4
2024,9,"OPEL","MOKKA",180,0.4
2024,9,"VOLVO","C40",168,0.3
2024,9,"LOTUS","ELETRE",166,0.3
2024,9,"ALFA ROMEO","JUNIOR",148,0.3
2024,9,"RENAULT","ZOE",136,0.3
2024,9,"VOLKSWAGEN","ID.5",134,0.3
2024,9,"POLESTAR","POLESTAR 2",122,0.3
2024,9,"KIA","EV6",119,0.2
2024,9,"TESLA","MODEL X",119,0.2
2024,9,"ABARTH","500",117,0.2
2024,9,"VOLKSWAGEN","ID.7",111,0.2
2024,9,"CITROEN","C4 X",110,0.2
2024,9,"MINI","ACEMAN",108,0.2
2024,9,"PORSCHE","MACAN",108,0.2
2024,9,"TESLA","MODEL S",104,0.2
2024,9,"KIA","NIRO",96,0.2
2024,9,"KIA","EV9",90,0.2
2024,9,"AUDI","G6",89,0.2
2024,9,"MERCEDES","EQE",87,0.2
2024,9,"HYUNDAI","IONIQ 6",83,0.2
2024,9,"AUDI","E-TRON GT",78,0.2
2024,9,"PEUGEOT","308",75,0.2
2024,9,"CUPRA","TAVASCAN",74,0.2
2024,9,"MG","ZS",67,0.1
2024,9,"TOYOTA","PROACE VERSO",66,0.1
2024,9,"POLESTAR","POLESTAR 4",59,0.1
2024,9,"HYUNDAI","IONIQ 5",58,0.1
2024,9,"BMW","IX3",55,0.1
2024,9,"MERCEDES","EQS SUV",47,0.1
2024,9,"MG","MARVEL R",46,0.1
2024,9,"MELEX","378",44,0.1
2024,9,"MG","MG5",40,0.1
2024,9,"MERCEDES","EQT",39,0.1
2024,9,"VOLVO","EX40",38,0.1
2024,9,"MELEX","N.CAR",34,0.1
2024,9,"MERCEDES","EQV",33,0.1
2024,9,"AUDI","Q6",32,0.1
2024,9,"BYD","SEAL U",31,0.1
2024,9,"MASERATI","GRECALE",30,0.1
2024,9,"POLESTAR","POLESTAR 3",28,0.1
2024,9,"CITROEN","BERLINGO",27,0.1
2024,9,"PEUGEOT","5008",25,0.1
2024,9,"RENAULT","KANGOO",25,0.1
2024,9,"SUBARU","SOLTERRA",23,0
2024,9,"DS","DS3",21,0
2024,9,"LEAPMOTOR","C10",20,0
2024,9,"LEAPMOTOR","T03",20,0
2024,9,"MERCEDES","EQS",20,0
2024,9,"JAGUAR","I-PACE",19,0
2024,9,"BMW","I7",16,0
2024,9,"MAZDA","MX-30",16,0
2024,9,"OPEL","ASTRA",16,0
2024,9,"TOYOTA","PROACE CITY",16,0
2024,9,"FIAT","DOBLO",15,0
2024,9,"LEXUS","UX",15,0
2024,9,"MASERATI","GRANTURISMO",14,0
2024,9,"OPEL","COMBO",13,0
2024,9,"RENAULT","5",11,0
2024,10,"TESLA","MODEL 3",7066,13.2
2024,10,"TESLA","MODEL Y",6181,11.6
2024,10,"VOLVO","EX30",3028,5.7
2024,10,"JEEP","AVENGER",2302,4.3
2024,10,"BMW","IX1",2019,3.8
2024,10,"FIAT","500",1957,3.7
2024,10,"MG","MG4",1723,3.2
2024,10,"AUDI","Q4",1713,3.2
2024,10,"RENAULT","TWINGO",1524,2.8
2024,10,"SMART","FORTWO",1516,2.8
2024,10,"DACIA","SPRING",1464,2.7
2024,10,"VOLKSWAGEN","ID.3",1461,2.7
2024,10,"PEUGEOT","208",1443,2.7
2024,10,"MERCEDES","EQA",1113,2.1
2024,10,"PEUGEOT","2008",986,1.8
2024,10,"FIAT","600",784,1.5
2024,10,"SMART","#1",673,1.3
2024,10,"FORD","MUSTANG MK-E",627,1.2
2024,10,"RENAULT","MEGANE",539,1
2024,10,"CUPRA","BORN",491,0.9
2024,10,"PEUGEOT","3008",466,0.9
2024,10,"MERCEDES","EQB",462,0.9
2024,10,"DR","EQ1",450,0.8
2024,10,"OPEL","CORSA",442,0.8
2024,10,"PORSCHE","MACAN",424,0.8
2024,10,"VOLKSWAGEN","ID.4",419,0.8
2024,10,"CITROEN","C4",410,0.8
2024,10,"RENAULT","SCENIC",408,0.8
2024,10,"BMW","I4",406,0.8
2024,10,"FORD","EXPLORER",404,0.8
2024,10,"BYD","ATTO 3",387,0.7
2024,10,"NISSAN","LEAF",383,0.7
2024,10,"BMW","IX2",366,0.7
2024,10,"AUDI","Q8",363,0.7
2024,10,"BYD","SEAL",363,0.7
2024,10,"SMART","#3",349,0.7
2024,10,"BYD","DOLPHIN",327,0.6
2024,10,"MINI","MINI",311,0.6
2024,10,"BMW","IX",285,0.5
2024,10,"LANCIA","YPSILON",285,0.5
2024,10,"HYUNDAI","KONA",269,0.5
2024,10,"MINI","COUNTRYMAN",267,0.5
2024,10,"VOLVO","XC40",266,0.5
2024,10,"NISSAN","ARIYA",263,0.5
2024,10,"PORSCHE","TAYCAN",251,0.5
2024,10,"SKODA","ENYAQ",251,0.5
2024,10,"MERCEDES","EQE SUV",242,0.5
2024,10,"OPEL","MOKKA",242,0.5
2024,10,"RENAULT","5",231,0.4
2024,10,"VOLKSWAGEN","ID BUZZ",227,0.4
2024,10,"BMW","I5",220,0.4
2024,10,"TOYOTA","BZ4X",220,0.4
2024,10,"LOTUS","ELETRE",189,0.4
2024,10,"ALFA ROMEO","JUNIOR",179,0.3
2024,10,"CITROEN","C3",158,0.3
